-2.0441,1.2271,1
4.2969,7.617,0
-3.3793,-13.7731,1
0.52855,0.96427,0
0.66365,-0.045533,1
-2.7143,11.4535,0
0.39559,6.8866,0
3.2351,9.647,0
1.6988,2.9094,0
2.9719,6.8369,0
-2.2811,-0.85669,1
-3.8552,3.5219,1
4.6054,-4.0765,0
-2.2482,3.0915,1
5.2423,11.0272,0
-1.0833,-0.31247,1
0.88992,2.2638,1
0.72252,-0.053811,0
0.37984,0.70975,0
2.1881,2.7356,0
-2.0529,3.8385,1
0.16358,-3.3584,1
-0.278,8.1881,0
0.0096613,3.5612,1
0.53936,3.8944,1
-1.6514,-8.4985,1
4.1542,7.2756,0
0.9297,-3.7971,0
-6.5235,9.6014,1
4.1195,10.9258,0
0.93611,8.6413,0
-2.1674,0.12415,1
3.6244,1.4609,0
1.1472,3.5985,0
-1.4094,-2.1252,1
-0.30432,2.6528,1
1.742,-4.809,0
-1.4375,-1.8624,1
4.2134,-2.806,0
3.9663,10.1684,0
-1.7104,-4.778,1
3.6216,8.6661,0
-1.6637,3.2881,1
0.96441,5.8395,0
-1.4454,-8.4385,1
-2.5373,-6.959,1
1.9321,6.0423,0
4.0215,-2.1914,0
0.7049,0.17174,1
2.7391,7.4018,0
4.2586,11.2962,0
0.19081,9.1297,0
-3.5713,-12.4922,1
2.8261,9.4007,0
-1.9881,0.99945,1
5.1731,3.9606,0
-4.211,-12.4736,1
-1.9177,11.6894,0
-1.8076,-8.8131,1
-0.55355,-7.9233,1
-0.90784,-7.9026,1
-6.3979,6.4479,1
-0.64472,-4.6062,0
-2.588,3.8654,1
0.4339,5.5395,0
2.5635,6.7769,0
3.6941,-3.9482,0
0.74054,0.36625,0
-2.0891,-0.48422,1
0.57461,10.1105,0
4.6352,-3.0087,0
5.0691,0.21313,0
-3.2778,1.8023,1
3.7791,2.5762,0
5.4188,10.1457,0
3.1219,-3.137,0
2.2504,3.5757,0
4.2475,1.4816,0
3.9166,10.2491,0
-1.6244,-6.3444,1
-1.7582,2.7397,1
0.66018,10.3878,0
3.7758,7.1783,0
-5.4808,8.1819,1
0.74521,3.6357,1
4.3239,-4.8835,0
-0.12624,10.3216,0
2.9543,1.076,0
2.8561,6.9176,0
4.0715,7.6398,0
-0.048008,-1.6037,0
1.2262,0.89599,0
2.6562,10.7044,0
-1.2846,3.2715,1
3.8481,10.1539,0
-2.8267,-9.0407,1
-2.3983,12.606,0
5.3063,5.2684,0
-0.1269,-1.1505,1
0.22432,-0.52147,1
2.4196,6.4665,0
-1.5681,-7.2446,1
2.0153,0.43661,0
0.94225,5.8561,0
1.1558,6.4003,0
-3.3924,3.3564,1
0.5415,6.0319,0
-1.7781,0.8546,0
0.93584,8.8855,0
5.7867,7.8902,0
-1.005,0.084831,1
0.94732,-0.57113,0
3.9771,11.1513,0
2.4235,9.5332,0
5.8782,5.9409,0
5.438,9.4669,0
2.0421,1.2436,0
1.0637,3.6957,1
0.3798,0.7098,0
-1.3,10.2678,0
-0.11996,6.8741,0
2.2634,-4.4862,0
4.3483,11.1079,0
-2.0285,3.8468,1
1.8384,6.063,0
-1.0112,2.9984,1
-1.7589,-6.4624,1
-0.76794,3.4598,1
1.2999,2.5762,0
3.2422,6.2265,0
-2.0545,-10.8679,1
4.1038,-4.8069,0
-1.5078,-7.3191,1
1.3183,1.9017,1
0.75108,1.9161,1
2.2596,-0.033118,0
-0.89569,3.0025,1
-0.2062,9.2207,0
-0.8471,3.1329,1
5.681,7.795,0
-2.7028,1.6327,1
-1.1391,1.8127,0
-1.8483,0.31038,1
-2.3242,11.5176,0
-2.2623,12.1177,0
-0.91318,-2.0113,1
4.0329,0.23175,0
-1.1667,-1.4237,1
1.6849,8.7489,0
0.89512,4.7738,1
-0.74324,-0.32902,1
-4.8554,-5.9037,1
4.6689,1.3098,0
-3.73,-12.9723,1
1.0182,9.109,0
-2.4953,11.1472,0
5.8862,5.8747,0
4.7072,8.2957,0
0.11686,3.735,1
-2.2677,3.2964,1
4.0713,10.4023,0
-2.9098,-10.0712,1
1.4578,-0.08485,0
3.9922,-4.4676,0
2.877,-4.0599,0
-2.4604,12.7302,0
0.33111,4.5731,0
-0.72068,-6.7583,1
-1.2528,10.2036,0
3.7352,9.5911,0
-0.49241,0.89392,1
-0.24811,-0.17797,0
3.3583,10.3567,0
-0.025314,-0.17383,1
3.5982,7.1307,0
1.7939,-1.1174,0
-0.86339,1.9348,1
-3.518,2.8763,1
2.5581,2.6218,0
-1.6162,0.80908,0
5.7403,-0.44284,0
3.744,0.79459,0
2.8521,9.171,0
-1.1859,-1.2519,1
0.83625,1.1071,1
-0.16735,7.6274,0
4.616,10.1788,0
0.88444,6.5906,0
4.5707,7.2094,0
1.9429,6.3961,0
-2.286,-5.4484,1
-2.7611,-10.5099,1
1.164,3.913,1
2.4287,9.3821,0
4.0296,2.6756,0
1.5268,-5.5871,0
-0.3489,3.1929,1
-6.5773,6.8017,1
-0.81479,-5.7381,1
0.75896,0.29176,1
-5.3012,7.3915,1
-1.366,0.18416,1
-0.062025,6.1975,0
-2.3797,-1.4402,1
-1.2576,1.5892,0
-2.799,1.9679,1
-4.1409,3.4619,1
-1.3931,1.5664,0
0.48797,3.5674,1
-2.5526,-7.3625,1
1.2746,8.8172,0
-1.8215,2.7521,1
3.931,1.8541,0
1.3264,1.0326,0
-2.0149,3.6874,1
-2.8619,4.5193,1
-5.2406,6.6258,1
-2.5084,-0.22763,1
1.2138,8.7986,0
0.25035,9.3262,0
-1.2369,-1.6906,1
-1.3971,3.3191,1
4.7965,6.9859,0
1.762,4.3682,0
1.8993,7.6625,0
2.9499,2.2493,0
1.1432,-3.7413,0
-0.21888,-2.2038,1
5.7227,5.8312,0
-1.8439,-8.6475,1
0.64376,3.764,1
2.3718,7.4908,0
4.1757,10.2615,0
3.7635,2.7811,0
-0.048008,-0.56078,0
0.5195,-3.2633,0
2.3969,0.23589,0
1.4884,3.6274,0
-4.2333,4.9166,1
-0.53966,7.3273,0
2.4486,-6.3175,0
1.7317,-0.34765,0
3.82,10.9279,0
-2.3299,-9.9532,1
-1.5322,-5.0966,1
-1.8584,7.886,0
-3.7573,-8.2916,1
-0.2361,9.3221,0
1.5514,3.8013,1
0.96708,3.8426,1
2.4673,1.3926,0
-2.899,-0.60424,1
-4.0173,-8.3123,1
1.7425,3.6833,1
-3.5741,3.944,1
0.56232,1.0015,1
-0.89809,-4.4862,1
0.3292,-4.4552,0
0.55939,-0.3104,1
-0.52645,-0.24832,1
4.3398,-5.3036,0
-3.9698,3.6812,1
3.2051,8.6889,0
-3.8953,4.0392,1
3.3951,1.1484,0
-0.69572,8.6165,0
1.8664,7.7763,0
3.5458,9.3718,0
-0.539,-5.167,1
-1.0802,2.1996,1
-0.83535,0.80494,1
-2.121,-0.05588,1
5.1321,-0.031048,0
0.37637,-0.82358,1
-2.7914,1.7734,0
-0.40951,-0.15521,1
0.3292,-4.4552,0
-0.78289,11.3603,0
2.7296,2.8701,0
-1.9116,-6.1603,1
-2.2173,1.4671,1
-4.6765,-5.6636,1
-0.53072,-0.097265,1
-1.2244,1.7485,1
4.6361,-2.6611,0
-2.0042,-9.3676,1
0.83292,7.5404,0
-0.036127,1.525,1
-1.2792,2.1376,1
-2.4824,-7.3046,1
-4.5046,-5.8126,1
-2.1979,-2.1252,1
1.4507,8.7903,0
-3.9204,4.0723,1
-1.1005,-7.2508,1
4.4338,9.887,0
5.032,8.2026,0
2.4008,9.3593,0
-1.4427,3.2922,1
0.86816,10.2429,0
1.594,4.7055,0
4.8368,10.0132,0
-3.8483,-12.8047,1
-2.3147,3.6668,1
0.58836,10.7727,0
-0.9607,2.6963,1
2.1721,-0.73874,0
-3.0866,-6.6362,1
-2.6685,-10.4519,1
-2.7769,-5.6967,1
1.1676,9.1566,0
2.6648,10.754,0
-6.7526,8.8172,1
-0.82601,2.9611,1
-2.258,-9.3263,1
3.9899,-2.7066,0
-0.7056,8.7241,0
-4.9447,3.3005,1
0.75736,3.0294,0
-0.092194,0.39315,1
-0.27802,8.1881,0
-0.014902,-1.0243,1
2.994,7.2011,0
-2.3211,3.166,1
1.4276,8.3847,0
-2.5346,-0.77392,1
-0.45062,-1.3678,0
3.7522,-3.6978,0
-4.9462,3.5716,1
-1.2568,-1.4733,1
3.6922,-3.9585,0
-3.8203,-13.0551,1
0.55298,-3.4619,1
-5.637,8.1261,1
-4.2249,6.2699,1
3.0329,2.2948,0
-5.0477,-5.8023,1
-3.2051,-0.14279,1
1.143,0.83391,0
-4.3667,6.0692,1
2.0597,-0.99326,0
1.8533,6.1458,0
-2.6479,10.1374,0
4.3937,0.35798,0
0.63655,5.2022,1
4.8851,1.5995,0
-2.1802,3.3791,1
2.6799,3.1349,0
-1.3612,10.694,0
-2.7083,-6.8266,1
-0.95923,0.091039,0
3.946,6.8514,0
-2.0631,-1.5147,1
1.8994,0.97462,0
-0.23356,3.2405,1
0.65497,5.1815,0
4.6499,7.6336,0
0.24394,1.4733,1
2.3164,-2.628,0
-0.59587,2.4811,1
3.6575,7.2797,0
3.4465,2.9508,0
-2.0897,10.8265,0
5.2756,0.13863,0
-2.9662,-10.3257,1
1.5701,7.9129,0
1.8216,-6.4748,0
0.32444,10.067,0
-3.6085,3.3253,1
-1.8391,-9.0883,1
5.2418,10.5388,0
3.4893,6.69,0
-6.9599,8.9931,1
0.11739,6.2761,0
-1.979,3.2301,1
-1.5877,-6.6072,1
-0.41965,2.9094,1
4.068,-2.9363,0
-0.41645,0.32487,1
-3.4917,-12.1736,1
2.2928,9.0386,0
1.105,7.4432,0
-0.36025,-4.449,1
4.6464,10.5326,0
-1.9458,11.2217,0
-5.9034,6.5679,1
4.9264,5.496,0
-1.3066,0.25244,1
-1.2424,-1.7175,1
-0.78689,9.5663,0
1.3234,3.2964,0
0.59823,3.5012,1
-3.1273,-7.1121,1
-0.61442,-0.091058,1
3.9364,10.5885,0
4.8906,-3.3584,0
-0.91718,9.9884,0
4.3064,8.2068,0
-5.4901,9.1048,1
-1.8448,1.254,1
3.6582,5.6864,0
-4.4018,-12.9371,1
-0.75793,2.5349,1
-2.4198,-0.24418,1
3.6277,0.9829,0
-5.1216,-5.3118,1
-1.5732,1.0636,1
0.80355,2.8473,0
3.4985,3.1639,0
-2.4725,-0.40145,1
-1.4628,-1.5706,1
3.2692,3.4184,0
-4.4779,7.3708,1
3.5257,1.2829,0
3.1887,-3.4143,0
1.7748,-0.76978,0
-0.7869,9.5663,0
-0.21394,-0.68287,1
4.0215,-2.7004,0
-2.1668,1.5933,1
-2.0046,-0.49457,1
2.5331,2.9135,0
4.5447,8.2274,0
-1.6936,2.7852,1
-1.0941,2.3072,1
-1.1497,1.2954,0
-3.9933,2.6218,1
-2.3361,11.9604,0
4.7926,1.7071,0
3.6894,9.887,0
-2.4561,-4.5566,1
-3.5798,0.45937,1
-1.0401,9.3987,0
2.0911,0.94358,0
-3.5801,-12.9309,1
-1.8629,-0.84841,1
2.549,6.1499,0
-1.3274,9.498,0
3.1896,5.7526,0
-0.47465,-4.3496,1
4.6562,7.6398,0
3.9382,0.9291,0
4.8278,7.7598,0
0.12126,0.22347,1
-5.8818,7.6584,1
-2.5701,-6.8452,1
0.11032,1.9741,1
2.2526,9.9636,0
-4.577,3.4515,1
3.5156,10.1891,0
-2.9915,-6.6258,1
-2.7338,0.45523,1
-2.2804,-0.30626,1
-3.7244,1.9037,1
-0.88728,2.808,1
2.8237,2.8597,0
2.1943,4.5503,1
1.5902,2.2948,0
-0.77688,0.13036,1
3.0672,-4.4117,0
2.8232,10.8513,0
-1.7479,-5.823,1
3.6289,0.81322,0
1.2616,4.4303,0
5.4021,3.1039,0
0.0040545,0.62905,1
0.14783,7.946,0
-0.60254,1.7237,1
3.1377,-4.1096,0
-3.5985,-13.6593,1
-0.77848,3.4019,1
3.8969,7.4163,0
4.2458,1.1981,0
-3.0986,-10.4602,1
-1.4572,9.1214,0
2.5089,6.841,0
5.6084,10.3009,0
0.30081,0.17381,1
0.44125,2.9487,0
-2.1234,1.1815,1
0.26637,0.73252,1
1.0607,2.4542,0
-1.7064,3.3088,1
2.5678,3.5136,0
-1.5449,-10.1498,1
-2.2214,-0.23798,1
4.0127,10.1477,0
2.888,0.44696,0
-1.8974,3.5074,1
-4.5531,-12.5854,1
2.805,0.57732,0
-1.786,-8.1157,1
-1.3389,1.552,0
-3.793,-12.7095,1
-1.1188,3.3357,1
-1.7599,11.9211,0
3.7982,10.423,0
0.3798,0.7098,0
3.9262,6.0299,0
-4.7331,-6.1789,1
-3.6817,3.2239,1
2.5367,2.599,0
-2.902,-7.6563,1
4.0932,5.4132,0
2.6104,8.0081,0
0.5706,-0.024841,0
0.14329,-1.0885,1
3.9433,2.5017,0
1.1315,7.9212,0
-1.5222,10.8409,0
-0.77461,-1.8768,1
-1.8782,-6.5865,1
3.2697,-4.3414,0
0.87256,9.2931,0
-1.8584,7.886,0
2.7213,7.05,0
-1.9725,2.8825,1
3.8962,-4.7904,0
2.0843,6.6258,0
0.5195,-3.2633,0
-0.70346,2.957,1
1.1166,8.6496,0
-0.24037,-1.7837,1
-1.1306,1.8458,1
-3.5637,-8.3827,1
3.7321,-3.884,0
2.0466,2.03,0
0.6818,4.8504,1
1.6472,0.48213,0
-2.5899,-0.3911,1
1.0135,8.4551,0
-0.24745,1.9368,1
2.2034,5.9947,0
3.4591,11.112,0
1.1811,8.3847,0
0.062525,2.9301,1
-2.5419,-0.65804,1
-5.0301,7.5032,1
-3.2854,4.0372,1
0.5706,-0.0248,0
4.2772,2.4955,0
0.61652,3.8944,1
-1.7101,-8.7903,1
-0.38214,8.3909,0
0.5706,-0.0248,0
4.5459,8.1674,0
0.6005,0.99945,1
5.0185,8.5978,0
-3,-9.1566,1
-0.29858,2.4769,1
4.1425,-3.6792,0
2.6719,3.0646,0
0.77124,9.0862,0
-1.3907,-1.3781,1
2.5328,7.528,0
-4.0218,-8.304,1
3.9994,0.90427,0
1.645,7.8612,0
3.5288,0.71596,0
3.4092,5.4049,0
3.534,9.3614,0
1.04,-6.9321,0
0.88872,5.3449,0
-0.36279,8.2895,0
0.051979,7.0521,0
1.0552,1.1857,1
1.7875,4.78,1
4.0047,0.45937,0
-3.9934,5.8333,1
-1.0116,-0.19038,1
-2.0962,-7.1059,1
-3.6012,-6.5389,1
-2.5961,-9.349,1
-0.278,8.1881,0
0.11806,0.39108,1
-0.65767,-2.8018,1
1.5673,7.9274,0
1.4806,7.6377,0
-1.4174,-2.2535,1
-2.659,-1.6058,1
3.7935,7.9853,0
-1.8356,-6.7562,1
-0.2062,9.2207,0
2.1616,-6.8804,0
-0.9854,-6.661,1
-1.3887,-4.8773,1
0.33565,6.8369,0
2.8084,11.3045,0
1.6349,3.286,0
0.066129,2.4914,1
3.8027,0.81529,0
-0.46651,2.3383,1
2.7961,2.121,0
0.51947,-3.2633,0
4.8272,3.0687,0
-2.6479,10.1374,0
-0.51003,-0.23591,1
0.81583,4.84,1
5.2868,3.257,0
-0.62684,-6.301,1
1.8238,-6.7748,0
0.5734,9.1938,0
1.0191,2.33,0
-1.2943,2.6735,1
4.4549,2.4976,0
1.7257,-4.4697,0
2.7365,-5.0325,0
0.96574,8.393,0
0.27451,9.2186,0
0.3798,0.7098,0
0.2346,-4.5152,1
5.504,10.3671,0
-1.9966,-9.5001,1
1.5077,1.9596,1
-5.119,6.6486,1
3.8244,-3.1081,0
0.88298,0.66009,0
3.5912,3.0129,0
-3.551,1.8955,1
1.5904,2.2121,1
-1.6952,1.0657,0
3.6077,6.8576,0
3.8584,0.78425,0
-1.4233,-0.98912,1
5.262,3.9834,0
3.0242,-3.3378,0
2.565,8.633,0
3.8023,-3.8696,0
0.29961,7.1328,0
2.5503,-4.9518,0
4.4682,2.2907,0
4.0552,-2.4583,0
-4.1479,7.1225,1
1.3754,8.8793,0
5.8519,5.3905,0
-3.1423,-13.0365,1
0.49665,5.527,0
-3.3458,-0.50491,1
3.5189,6.332,0
2.9163,10.8306,0
2.486,-0.99533,0
-2.2527,11.5321,0
4.6765,-3.3895,0
-1.7976,-6.7686,1
-0.69745,-1.7672,1
-2.2083,-9.1069,1
-4.4861,-13.2889,1
-3.2238,2.7935,1
3.8832,6.4023,0
1.3403,4.1323,1
-0.023579,7.1742,0
1.7819,6.9176,0
1.602,6.1251,0
3.0009,5.8126,0
-3.7503,-13.4586,1
1.5099,0.039307,0
0.0031201,-4.0061,1
-1.239,-6.541,1
5.0297,-4.9704,0
3.8905,-2.1521,0
-4.0025,-13.4979,1
4.0026,-3.5943,0
0.76163,5.8209,0
2.6718,5.6574,0
3.4642,10.6878,0
-0.95403,1.9824,1
2.8209,7.3108,0
4.1529,-3.9358,0
4.1927,-3.2674,0
-2.0066,-6.719,1
-2.4365,3.6026,1
-2.5919,-1.0553,1
0.54777,10.3754,0
2.1526,-6.1665,0
2.0051,-6.8638,0
-0.63298,-5.1277,1
-0.27068,3.2674,1
1.4501,3.6067,1
0.39012,-0.14279,1
-2.0659,1.0512,1
-3.1366,0.42212,1
-6.1632,8.7096,1
-2.3221,-9.3304,1
5.7823,5.5788,0
-1.8348,11.0334,0
2.5559,3.3605,0
1.0194,1.1029,1
-1.5055,0.070346,0
1.5799,-4.7076,0
2.6606,3.1681,0
0.50225,0.65388,1
-2.343,12.9516,0
-2.9883,0.31245,1
-3.3604,-0.32696,1
1.208,4.0744,1
-1.5951,-6.572,1
-2.0759,10.8223,0
3.2414,0.40971,0
-3.9594,4.0289,1
3.5152,6.8224,0
3.0632,-3.3315,0
0.21431,-0.69529,1
-4.2932,3.3419,1
1.3638,-4.7759,0
-3.3125,0.10139,1
4.9342,2.4107,0
0.96414,5.616,0
-0.11716,0.60422,1
3.8846,-3.0336,0
2.2279,4.0951,1
0.12326,8.9848,0
3.4312,6.2637,0
5.7456,10.1808,0
0.18868,0.70148,1
-1.6706,-2.09,1
0.9297,-3.7971,0
0.85574,0.0082678,0
-1.1022,-5.8395,1
4.7432,2.1086,0
3.0864,-2.5845,0
-3.6053,-5.974,1
-3.8053,2.4273,1
-3.38,-0.7077,1
-0.66008,-3.226,1
3.8417,10.0215,0
-6.3364,9.2848,1
2.483,6.6155,0
-1.6641,-1.3678,1
-0.3481,-0.38696,1
3.7818,-2.8846,0
4.2188,6.8162,0
-0.56877,1.4174,1
0.025013,3.3998,1
2.2091,7.4556,0
0.040498,8.5234,0
-2.4835,-7.4494,1
0.23874,2.0879,1
-0.36038,4.1158,0
4.4072,-0.070365,0
-0.38388,-1.0471,0
-4.8861,7.0542,1
2.4527,2.9653,0
3.4805,9.7008,0
0.33325,3.3108,1
-2.41,3.7433,1
0.6212,3.6771,1
1.296,4.2855,1
1.2309,3.8923,1
-3.3884,-8.215,1
-4.8392,6.6755,1
-7.0364,9.2931,1
-0.13144,-1.7775,0
3.9362,10.1622,0
0.50813,0.47799,1
-1.1804,11.5093,0
2.2517,-5.1422,0
0.64215,3.1287,0
3.8384,6.1851,0
-0.17296,-1.1816,1
3.4916,8.5709,0
0.56953,7.6294,0
1.3419,-4.4221,0
-4.3967,4.9601,1
2.8523,9.0096,0
0.84546,3.4826,1
4.5597,-2.4211,0
1.8205,6.7562,0
1.1644,3.8095,1
-0.8734,-0.033118,1
-2.9786,2.3445,1
-0.28696,3.1784,1
-3.1875,-7.5756,1
-1.5252,-6.2534,1
-0.0068919,9.2931,0
3.0333,-2.5928,0
1.2279,4.0309,1
1.1317,3.9647,0
0.518,0.25865,1
-0.36372,3.0439,1
-1.4904,-2.2183,1
-6.7387,6.9879,1
-2.0754,1.2767,1
4.1373,0.49248,0
-2.9146,4.0537,1
5.2032,3.5116,0
-1.8046,-6.8141,1
0.38478,6.5989,0
4.6014,5.6264,0
-0.10234,1.8189,1
3.8117,10.1457,0
4.3848,-3.0729,0
1.2247,8.7779,0
-1.7063,2.7956,1
-1.7559,11.9459,0
-3.8167,5.1401,1
4.9362,7.6046,0
5.591,10.4643,0
0.3292,-4.4552,0
1.941,0.46351,0
